Accuracy,Precision,Recall,F1,AUC
0.961,0.9322033898305084,0.7801418439716312,0.8494208494208495,0.9211849503380971
0.966,0.9572649572649573,0.7943262411347518,0.8682170542635659,0.9505197367877872
0.962,0.9186991869918699,0.8014184397163121,0.8560606060606062,0.9408515592103635
0.95,0.9107142857142857,0.7183098591549296,0.8031496062992126,0.905914508027184
0.956,0.9224137931034483,0.7535211267605634,0.8294573643410852,0.9038379460914672
