Accuracy,Precision,Recall,F1,AUC
0.6923076923076923,0.44,0.3333333333333333,0.37931034482758624,0.7193362193362193
0.6666666666666666,0.4074074074074074,0.3235294117647059,0.36065573770491804,0.7069454287739192
0.6239316239316239,0.3076923076923077,0.23529411764705882,0.26666666666666666,0.6881644223954642
0.7241379310344828,0.5142857142857142,0.5454545454545454,0.5294117647058822,0.7645125958378971
0.6896551724137931,0.4,0.18181818181818182,0.25000000000000006,0.7743702081051479
