Accuracy,Precision,Recall,F1,AUC
0.981404958677686,0.8888888888888888,0.7547169811320755,0.8163265306122449,0.9908031755851119
0.9855371900826446,0.9130434782608695,0.8076923076923077,0.8571428571428572,0.9824487739334901
0.9855371900826446,0.9130434782608695,0.8076923076923077,0.8571428571428572,0.9861437688948606
0.9803719008264463,0.851063829787234,0.7692307692307693,0.8080808080808081,0.9934917702384951
0.9886246122026887,0.9019607843137255,0.8846153846153846,0.8932038834951457,0.9970575872215216
