Accuracy,Precision,Recall,F1,AUC
0.990625,0.9939759036144579,0.9880239520958084,0.990990990990991,0.9996281945912098
0.9953051643192489,0.9940298507462687,0.9970059880239521,0.9955156950672646,0.9994110140374988
0.9906103286384976,0.9939759036144579,0.9880239520958084,0.990990990990991,0.9997644056149996
0.9890453834115805,0.990990990990991,0.9880239520958084,0.9895052473763118,0.9988760184548935
0.9906103286384976,0.990990990990991,0.990990990990991,0.990990990990991,0.9996221711907988
