Accuracy,Precision,Recall,F1,AUC
0.63,0.5555555555555556,0.5952380952380952,0.574712643678161,0.6067323481116584
0.52,0.40625,0.30952380952380953,0.3513513513513513,0.477832512315271
0.59,0.5161290322580645,0.38095238095238093,0.4383561643835616,0.5422824302134647
0.61,0.5405405405405406,0.47619047619047616,0.5063291139240507,0.6469622331691297
0.56,0.46875,0.35714285714285715,0.40540540540540543,0.4876847290640394
