Accuracy,Precision,Recall,F1,AUC
0.8095238095238095,0.5384615384615384,0.6363636363636364,0.5833333333333334,0.7612267250821467
0.8380952380952381,0.6190476190476191,0.5909090909090909,0.6046511627906977,0.8009309967141293
0.8365384615384616,0.7,0.3333333333333333,0.45161290322580644,0.7963281698221458
0.8365384615384616,0.6111111111111112,0.5238095238095238,0.5641025641025642,0.8651749856569133
0.875,0.7857142857142857,0.5238095238095238,0.6285714285714286,0.7128514056224898
