Accuracy,Precision,Recall,F1,AUC
0.9827814569536424,0.8837209302325582,0.8260869565217391,0.853932584269663,0.9949714846384989
0.9814569536423841,0.8666666666666667,0.8297872340425532,0.8478260869565217,0.9857554994590696
0.9854111405835544,0.972972972972973,0.782608695652174,0.8674698795180723,0.9952100221075902
0.9840848806366048,0.8863636363636364,0.8478260869565217,0.8666666666666666,0.9963768115942028
0.9880636604774535,0.9111111111111111,0.8913043478260869,0.9010989010989011,0.9980348808646524
