Accuracy,Precision,Recall,F1,AUC
0.9428007889546351,0.6153846153846154,0.25,0.35555555555555557,0.9026315789473685
0.9467455621301775,0.6923076923076923,0.28125,0.4,0.9141447368421052
0.9349112426035503,0.4666666666666667,0.21875,0.2978723404255319,0.9186184210526316
0.9566074950690335,0.8571428571428571,0.375,0.5217391304347825,0.9043421052631578
0.9466403162055336,0.6923076923076923,0.28125,0.4,0.9502900843881856
