Accuracy,Precision,Recall,F1,AUC
0.7402597402597403,0.64,0.5925925925925926,0.6153846153846153,0.8407407407407408
0.7792207792207793,0.7272727272727273,0.5925925925925926,0.6530612244897959,0.8424074074074074
0.7727272727272727,0.7021276595744681,0.6111111111111112,0.6534653465346535,0.8272222222222222
0.7450980392156863,0.6346153846153846,0.6226415094339622,0.6285714285714284,0.8033962264150944
0.7189542483660131,0.6041666666666666,0.5471698113207547,0.5742574257425742,0.7858490566037736
