Accuracy,Precision,Recall,F1,AUC
0.9736842105263158,0.9545454545454546,0.9767441860465116,0.9655172413793104,0.9983622666229939
0.9210526315789473,0.9722222222222222,0.813953488372093,0.8860759493670887,0.983950212905339
0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.9874338624338624
0.9824561403508771,0.9545454545454546,1.0,0.9767441860465117,0.998015873015873
0.9646017699115044,0.975,0.9285714285714286,0.951219512195122,0.9899396378269617
