Accuracy,Precision,Recall,F1,AUC
0.58,0.5,0.5238095238095238,0.5116279069767442,0.6063218390804598
0.56,0.47058823529411764,0.38095238095238093,0.42105263157894735,0.5151888341543513
0.56,0.4583333333333333,0.2619047619047619,0.33333333333333337,0.4987684729064039
0.61,0.5483870967741935,0.40476190476190477,0.4657534246575342,0.6469622331691297
0.58,0.5,0.38095238095238093,0.4324324324324324,0.5365353037766831
