Accuracy,Precision,Recall,F1,AUC
0.8695652173913043,0.8717948717948718,0.8947368421052632,0.8831168831168831,0.9352716468590832
0.8333333333333334,0.8955223880597015,0.7894736842105263,0.8391608391608391,0.9068336162988115
0.8913043478260869,0.8875,0.922077922077922,0.9044585987261146,0.9527357888013626
0.8188405797101449,0.8170731707317073,0.8701298701298701,0.8427672955974842,0.8973813072173727
0.9202898550724637,0.9342105263157895,0.922077922077922,0.9281045751633986,0.9718969555035128
