Accuracy,Precision,Recall,F1,AUC
0.8148148148148148,0.7692307692307693,0.967741935483871,0.8571428571428572,0.9046283309957924
0.8240740740740741,0.8115942028985508,0.9032258064516129,0.8549618320610687,0.9039270687237027
0.8518518518518519,0.8484848484848485,0.9032258064516129,0.875,0.9509116409537168
0.7870370370370371,0.803030303030303,0.8412698412698413,0.8217054263565892,0.8825396825396825
0.8333333333333334,0.8461538461538461,0.873015873015873,0.859375,0.9097001763668431
