Accuracy,Precision,Recall,F1,AUC
0.879740980573543,0.7859327217125383,0.8107255520504731,0.7981366459627329,0.944239598989215
0.8677150786308974,0.7806451612903226,0.7634069400630915,0.7719298245614036,0.9351454242158985
0.8769657724329325,0.7987012987012987,0.7760252365930599,0.7871999999999999,0.9409157348836441
0.8954671600370028,0.8317152103559871,0.8081761006289309,0.8197767145135567,0.9397899717269632
0.8907407407407407,0.8372881355932204,0.7791798107255521,0.8071895424836603,0.9446564490988998
