Accuracy,Precision,Recall,F1,AUC
0.7094017094017094,0.48148148148148145,0.3939393939393939,0.43333333333333324,0.7424242424242424
0.6837606837606838,0.44,0.3235294117647059,0.3728813559322034,0.7002126151665484
0.6324786324786325,0.32,0.23529411764705882,0.2711864406779661,0.6807228915662651
0.7155172413793104,0.5,0.45454545454545453,0.47619047619047616,0.7798466593647317
0.7241379310344828,0.5294117647058824,0.2727272727272727,0.36,0.7743702081051479
